max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,fracA_charge,fracA_discharge,formula_charge,formula_discharge,stability_charge,stability_discharge,id_charge,id_discharge,battery_id,working_ion,battery_type
0.09183922763125874,1.918632797500003,224.0152110072307,279.6014143975898,429.80293097735654,536.4524438906053,0.0,0.14285714285714285,MnO2,Mn2ZnO4,0.20987500000000203,0.06618302357142802,mp-1407587,mp-1048875,mp-1048875_Zn,Zn,insertion
0.13416331268235626,0.3612944875000045,175.92525182005383,235.9253479695224,63.56082369463558,85.23852768290881,0.14285714285714285,0.25,Mn2ZnO4,MnZnO2,0.2121732707142865,0.2458420881250003,mp-1403324,mp-1442837,mp-1403324_Zn,Zn,insertion
1.0156818078949974,-0.5327730600000743,6.496076633898735,23.40863796297871,-3.4609346262372114,-12.471491677970073,0.0,0.007407407407407408,W18O49,Zn(W18O49)2,0.0,0.014889292453009517,mp-907,mp-1217459,mp-907_Zn,Zn,insertion
0.016973622378497533,0.7684932350000017,107.83425320804822,239.67385524829774,82.86989409166229,184.18773636468646,0.0,0.14285714285714285,WO2,Zn(WO2)2,0.4874850041666665,0.27357889035714145,mp-504110,mp-1046917,mp-504110_Zn,Zn,insertion
3.2175528434733778,-0.7715205499999976,57.714285596632365,123.56798111383387,-44.52775736637074,-95.33523675133442,0.0,0.07692307692307693,WO2,Zn(WO2)4,0.2690066850000008,0.40755769211538606,mp-25375,mp-1044229,mp-25375_Zn,Zn,insertion
0.027578772067410995,1.235497089999996,139.30612307724718,192.05495113116584,172.11230968112017,237.28333324264682,0.0,0.09090909090909091,Fe2O3,Zn(Fe2O3)2,0.2751734194999855,0.12282594681818626,mp-1378486,mp-1043611,mp-1043611_Zn,Zn,insertion
0.009557223968480244,-0.03208560499999835,107.83425320804822,259.25216787294096,-3.45992725390324,-8.318262653764446,0.0,0.14285714285714285,WO2,Zn(WO2)2,0.3928788100000009,0.4212246782142852,mp-1047616,mp-1047722,mp-1047616_Zn,Zn,insertion
0.009824124514187238,0.03597876250000154,107.83425320804821,80.04906121669913,3.8797429855373955,2.8800661618637022,0.0,0.14285714285714285,WO2,Zn(WO2)2,0.34042816083333527,0.35682001678571496,mp-1041282,mp-1041366,mp-1041282_Zn,Zn,insertion
0.12976616576306976,-0.8763739612499991,146.12615958255967,115.2702586023384,-128.06116131561734,-101.0198531456431,0.0,0.14285714285714285,SnO2,Zn(SnO2)2,0.08549826208332778,0.3986457917857127,mp-1374892,mp-1330388,mp-1330388_Zn,Zn,insertion
0.022680785041799822,-0.4706885049999977,80.21463155344675,116.57087228332495,-37.756105005017496,-54.868569601583886,0.0,0.07692307692307693,SnO2,Zn(SnO2)4,0.0685905049999942,0.1760958551923082,mp-1384340,mp-1047985,mp-1047985_Zn,Zn,insertion
0.014192828997672269,1.4111619474999988,140.6320249245149,183.3848137976626,198.4545621733468,258.78567098063417,0.0,0.09090909090909091,Mn2O3,Mn4ZnO6,0.22734648187499928,0.10954561500000182,mp-1043363,mp-1042996,mp-1042996_Zn,Zn,insertion
0.11409742023265035,1.8080518350000045,224.01521100723073,92.91796840293895,405.03111332953677,168.0005032754062,0.0,0.14285714285714285,MnO2,Mn2ZnO4,0.1519824272222241,0.048155379047618574,mp-1041066,mp-1041340,mp-1041066_Zn,Zn,insertion
0.02179751192194912,-0.8251513949999983,56.73690465078013,479.10382680907367,-46.81653602057312,-395.3331910413447,0.0,0.07142857142857142,W4O9,ZnW4O9,0.1608953651479279,0.33465499714284697,mp-1048022,mp-1045120,mp-1043973_Zn,Zn,insertion
0.015478722159465885,-0.5650300049999893,57.714285596632365,117.04568470057706,-32.610303079236,-66.13432381159423,0.0,0.07692307692307693,WO2,Zn(WO2)4,0.10564280666666725,0.22499248980769337,mp-1445593,mp-1046548,mp-1046548_Zn,Zn,insertion
2.9232520992500257,2.035166185000002,128.610830954551,148.69524766411922,261.7444141834537,302.61953991621596,0.0,0.07692307692307693,FeO2,Zn(FeO2)4,0.27391641083333074,0.22279916730770033,mp-25236,mp-1383237,mp-25236_Zn,Zn,insertion
6.086450263527438,-0.72674156875,180.3312606165097,1368.218755112223,-131.05422323510734,-994.3414444834291,0.0,0.2,WO3,ZnWO3,0.00027830062500022734,0.48118488499999845,mp-19342,mp-1427680,mp-19342_Zn,Zn,insertion
0.0712689384548626,2.5271543841666646,222.32981423515628,94.02670213126927,561.8617647753354,237.61999251977022,0.0,0.14285714285714285,FeO2,Zn(FeO2)2,0.2799471091666632,0.04358550023809471,mp-1355579,mp-34425,mp-34425_Zn,Zn,insertion
0.05459676757537979,2.6144018749999987,222.32981423515628,286.0290749039468,581.2594832047939,747.7949497333937,0.0,0.14285714285714285,FeO2,Zn(FeO2)2,0.2581798558333306,0.0,mp-1395285,mp-19313,mp-19313_Zn,Zn,insertion
0.0443673974248906,-0.7252465149999944,139.29844833931585,739.2743382883948,-101.02571420299557,-536.1561374725852,0.0,0.08333333333333333,Ti9O13,Ti9Zn2O13,0.14070407727272638,0.2508132389583313,mp-1045643,mp-1045652,mp-1045643_Zn,Zn,insertion
0.12989339902184516,0.35155917333333575,146.12615958255964,73.52034664617791,51.37199186521976,25.84675229011059,0.0,0.14285714285714285,SnO2,Zn(SnO2)2,0.298113382777772,0.23004928535714075,mp-1356217,mp-1044880,mp-1044880_Zn,Zn,insertion
0.010915424095564674,-0.031198554999995468,119.04330514071603,140.52370734862882,-3.7139791028138722,-4.384136612519463,0.07692307692307693,0.14285714285714285,Ti4ZnO8,Ti2ZnO4,0.16240193153846505,0.15525872999998924,mp-1412440,mp-1404033,mp-1404033_Zn,Zn,insertion
0.04396632222142349,-0.7832603850000014,238.08661028143206,147.02088048970765,-186.48381003237975,-115.1556314554076,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.07395763000000066,0.28718093571427517,mp-756655,mp-1370060,mp-756655_Zn,Zn,insertion
0.0794892605187294,2.116709575000002,111.16490711757814,131.07919104896712,235.3038232997635,277.45657877660324,0.07692307692307693,0.14285714285714285,Zn(FeO2)4,Zn(FeO2)2,0.18612391423077757,0.13327973928571435,mp-1045634,mp-1396010,mp-1045634_Zn,Zn,insertion
0.06834194156006235,-0.04474262249999883,174.88412052089024,245.38808400156367,-7.82477418571049,-10.979306408479966,0.14285714285714285,0.25,Zn(FeO2)2,ZnFeO2,0.13327973928571435,0.2371154949999994,mp-1396010,mp-1047067,mp-1045634_Zn,Zn,insertion
0.04236255905389763,0.7273019800000006,231.75690688525458,306.2424452467,168.5572572563214,222.7307367879667,0.0,0.14285714285714285,VO2,V2ZnO4,0.15375698666666793,0.13907882952380834,mp-1047618,mp-1047669,mp-1047618_Zn,Zn,insertion
0.06789366319269607,0.9833799600000012,231.75690688525458,282.98130082372404,227.90509782254566,278.27814028478207,0.0,0.14285714285714285,VO2,V2ZnO4,0.16138561000000173,0.07245251238095207,mp-714960,mp-18879,mp-18879_Zn,Zn,insertion
0.01095662954708887,0.7330698999999973,216.76242085465907,448.73293491198103,158.90200617968225,328.9526077226312,0.0,0.125,V2O5,V2ZnO5,0.0,0.12176923187500055,mp-25279,mp-1388425,mp-25279_Zn,Zn,insertion
0.21820333079492626,-0.0030608350000024265,146.12615958255967,197.35265416562277,-0.4472680636662386,-0.6040639112135129,0.0,0.14285714285714285,SnO2,Zn(SnO2)2,0.19147105999999425,0.23996158249999855,mp-1401382,mp-1041676,mp-1041676_Zn,Zn,insertion
0.043140756550906545,-0.6986409224999969,151.90423049945895,202.089598164026,-106.12651172779417,-141.1880632889688,0.0,0.09090909090909091,Ti2O3,Ti4ZnO6,0.1297889089999842,0.24501553954545408,mp-1046793,mp-1046715,mp-1046715_Zn,Zn,insertion
0.018424065774785614,-0.3203980524999993,238.08661028143206,313.15259424387085,-76.28248626049714,-100.33348133105872,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.1468392991666665,0.2174045571428458,mp-1386640,mp-1047325,mp-1047325_Zn,Zn,insertion
0.008219244089207267,-0.017673014166667556,238.086610281432,95.10627756885498,-4.207708036397605,-1.6808145908133907,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.17106434999999998,0.15167601833332256,mp-1380335,mp-1044647,mp-1044647_Zn,Zn,insertion
0.04820645464723339,-0.12886042500000217,238.08661028143206,284.0354944004833,-30.67994178767522,-36.60093452353201,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.18104435666666596,0.1919981414285612,mp-1408285,mp-1044664,mp-1044664_Zn,Zn,insertion
0.031716715597087,0.25692359749999893,146.7885006622309,189.1053597509974,37.713429661771336,48.58562933375775,0.0,0.09090909090909091,V2O3,V4ZnO6,0.23553653125000373,0.1674107379545564,mp-1043388,mp-1043021,mp-1043021_Zn,Zn,insertion
0.02685520923136342,0.6624027599999998,231.75690688525458,139.18921892797692,153.51641476985557,92.19932278013613,0.0,0.14285714285714285,VO2,V2ZnO4,0.15746652916666726,0.16080107166666568,mp-1342978,mp-1372314,mp-1342978_Zn,Zn,insertion
0.01825941815243115,-0.0781722274999973,238.086610281432,95.02129534649603,-18.6117606636233,-7.428026317170723,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.17135857194444526,0.16921369809522702,mp-1044853,mp-1044943,mp-1044853_Zn,Zn,insertion
0.04856864254859605,1.1360332874999988,216.76242085465907,413.84936228565067,246.24932556997663,470.14665156714574,0.0,0.125,V2O5,V2ZnO5,0.01134307500000098,0.03095357562500034,mp-25233,mp-1043287,mp-25233_Zn,Zn,insertion
0.04261487942270703,0.424538967499999,231.75690688525458,153.8418781884961,98.38983796005938,65.31187212440476,0.0,0.14285714285714285,VO2,V2ZnO4,0.05939107750000083,0.14469748238095193,mp-1190609,mp-1335777,mp-1190609_Zn,Zn,insertion
0.01049220434685827,1.3161421250000065,127.4114427472377,691.553521338413,167.6915670066661,910.1827211255762,0.0,0.08333333333333333,Fe9O13,Zn2Fe9O13,0.26318841909090196,0.1110944800000011,mp-1342828,mp-1045954,mp-1045954_Zn,Zn,insertion
0.0380562176712389,0.0651822974999986,238.08661028143206,285.41343069802684,15.51903226213053,18.60390315025402,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.17880551999999916,0.13463836071427515,mp-25262,mp-1047249,mp-25262_Zn,Zn,insertion
0.07567064330148465,2.553742007499999,222.32981423515628,94.9704379057497,567.7729861319898,242.52999675058325,0.0,0.14285714285714285,FeO2,Zn(FeO2)2,0.3405093861111075,0.08789955952380968,mp-1355192,mp-1353844,mp-1353844_Zn,Zn,insertion
3.10480291669301,-0.4296675249999987,139.27470544956944,143.08606055277113,-59.84181798562033,-61.47943349970912,0.0,0.07692307692307693,TiO2,Ti4ZnO8,0.1525923475000006,0.20695717076923437,mp-25433,mp-1402444,mp-25433_Zn,Zn,insertion
8.092741784405057,-0.23408037000000012,772.2371447253948,5241.932029220502,-180.76555656506406,-1227.0333889147867,0.0,0.75,C,Zn3C,2.7547879900000005,1.0398175525000002,mp-998866,mp-971857,mp-971857_Zn,Zn,insertion
3.1619972652164083,0.614312414999994,134.9621957808712,144.46710390547008,82.908952423849,88.74793548822439,0.0,0.07692307692307693,VO2,V4ZnO8,0.1381305716666681,0.14881199051282046,mp-714944,mp-1391777,mp-25199_Zn,Zn,insertion
0.044216952548193245,1.2621517849999935,129.7359783748073,256.62124139914664,163.7464966844836,323.89495790084715,0.0,0.07142857142857142,V4O9,V4ZnO9,0.12116990999998478,0.10651420821428736,mp-1370177,mp-1041384,mp-1041384_Zn,Zn,insertion
0.0641200365770791,1.144022718333336,231.7569068852546,93.79798142108608,265.1351666073948,107.30702167953065,0.0,0.14285714285714285,VO2,V2ZnO4,0.1630652208333352,0.027994247857141552,mp-1040910,mp-1040983,mp-1040910_Zn,Zn,insertion
0.03666810046326674,1.1472205974999956,117.38822628467913,319.0164360475693,134.67019109777428,365.9822263748116,0.0,0.07692307692307693,Fe5O7,ZnFe5O7,0.21192654500000607,0.10146328807692573,mp-1326275,mp-1046059,mp-1046059_Zn,Zn,insertion
0.08298426910839352,0.16928185833333542,146.12615958255964,73.45811125979668,24.736507845249225,12.435125583715294,0.0,0.14285714285714285,SnO2,Zn(SnO2)2,0.2565589791666607,0.2465104579761883,mp-1359814,mp-1044626,mp-1044626_Zn,Zn,insertion
0.060740363472256975,-0.5251203112499988,238.08661028143206,142.43950535358823,-125.02411489544276,-74.79787738557212,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.15097335958333424,0.27944011142856073,mp-1341203,mp-1366888,mp-1341203_Zn,Zn,insertion
0.9421570520199409,0.10368209500000004,439.199343619489,2941.60807101417,45.53710806909352,304.99208747165807,0.5,0.75,TiZn,TiZn3,0.0,0.0,mp-1014230,mp-21289,mp-21289_Zn,Zn,insertion
0.0046613152076098174,-0.5056772199999949,139.27470544956944,140.72719683367055,-70.42804586805642,-71.16253767324261,0.0,0.07692307692307693,TiO2,Ti4ZnO8,0.061043894166667556,0.1341447053846192,mp-1400963,mp-1392336,mp-1392336_Zn,Zn,insertion
1.1869269064262866,1.2389924187500019,231.75690688525458,140.60930670025368,287.14505062378055,174.21386500730816,0.0,0.14285714285714285,VO2,V2ZnO4,0.21495374833333436,0.04533592845237955,mp-1412582,mp-1048892,mp-1048892_Zn,Zn,insertion
0.055266173719991984,2.5704519500000065,222.32981423515628,94.06881005839753,571.4881045438966,241.79935624878817,0.0,0.14285714285714285,FeO2,Zn(FeO2)2,0.27093091416666404,0.023486599999999136,mp-1359196,mp-34140,mp-34140_Zn,Zn,insertion
0.022063750396460247,1.1607782375000046,163.07692817383946,219.34719729204826,189.29614926254422,254.61345307322958,0.1111111111111111,0.2,V2ZnO6,VZnO3,0.11397848638888863,0.08001101350000095,mp-1045698,mp-1378086,mp-1045698_Zn,Zn,insertion
0.05787826889948411,1.2420863749999962,231.7569068852546,93.620747052146,287.86209635431754,116.28505433079161,0.0,0.14285714285714285,VO2,V2ZnO4,0.1630931505555573,0.0,mp-1361684,mp-1048867,mp-1048867_Zn,Zn,insertion
0.049861146276365176,-0.2587983156249999,238.08661028143206,70.73617238442198,-61.616413713700396,-18.30640226684804,0.0,0.14285714285714285,TiO2,Ti2ZnO4,0.17912412812500023,0.2274773428571315,mp-1350429,mp-1351134,mp-1350429_Zn,Zn,insertion
0.07535664103646877,1.1627389225000049,162.32043095730083,157.37198130599654,188.7362829910284,182.98252797542534,0.0,0.09090909090909091,V3O7,V3ZnO7,0.0505989182499853,0.056436817500001624,mp-1379199,mp-1044293,mp-1044293_Zn,Zn,insertion
0.0811046586897608,0.9034500687500048,231.75690688525458,70.02628208964897,209.3807934587717,63.26524936820059,0.0,0.14285714285714285,VO2,V2ZnO4,0.13964395729166768,0.0766539218452369,mp-1353031,mp-1365501,mp-1353031_Zn,Zn,insertion
0.04627575242131177,0.4322579099999976,134.9621957808712,140.37455232419387,58.33847667724988,60.67801060484135,0.0,0.07692307692307693,VO2,V4ZnO8,0.0419908625000005,0.08807602897435807,mp-1271755,mp-1408935,mp-1048588_Zn,Zn,insertion
