voltage,max_delta_volume,capacity_grav,capacity_vol,energy_grav,energy_vol,working_ion,formula_charge,id_charge,formula_discharge,id_discharge,fracA_charge,fracA_discharge,stability_charge,stability_discharge,battid
0.25760626550000154,0.1652362579953519,62.92254994717769,256.4878393302768,16.209243107629764,66.07287443603703,K,KMn4O8,mp-1003316,KMn2O4,mp-1080245,0.07692307692307693,0.14285714285714285,0.006533513333319085,0.14940921160714016,mp-1003316_K
3.3648478462500107,0.017239342331110574,72.87241402536347,303.7542194028415,245.20458538428335,1022.0867309470044,Ca,MnO2,mp-19395,CaMn8O16,mp-1003319,0.0,0.04,0.0,0.006136023875001229,mp-1003318_Ca
2.1457084912500006,0.01232443207145928,69.10708462723521,300.0561971830387,148.28365829019097,643.8331301478306,Ca,CaMn8O16,mp-1003319,CaMn4O8,mvc-12608,0.04,0.07692307692307693,0.006136023875001229,0.10557999629807746,mp-1003318_Ca
2.8018723837499993,0.4503008232215788,422.02124257600997,1744.9512661689678,1182.4496649295818,4889.130763668425,Ca,MnO2,mp-543057,CaMnO2,mp-1003322,0.0,0.25,0.16137046249999987,0.023060517499999378,mp-1003322_Ca
1.6176077729999996,0.265833276354533,136.6483548766065,541.9457766125041,221.04344101606108,876.6557007929081,K,NbS2,mp-10033,KNbS2,mp-7938,0.0,0.25,0.0,0.010235813999998733,mp-10033_K
2.382014663333328,0.013129393170634884,106.68538042693258,446.79852796308734,254.12614054024786,1064.28064516382,Li,NbS2,mp-10033,Li9(NbS2)14,mp-767218,0.0,0.17647058823529413,0.0,0.0,mp-10033_Li
2.0913238700000174,0.00223756754324711,11.817652030165537,49.7553633164031,24.714537778039354,104.05457896411703,Li,Li9(NbS2)14,mp-767218,Li5(NbS2)7,mp-767171,0.17647058823529413,0.19230769230769232,0.0,-8.881784197001252e-16,mp-10033_Li
1.7459814850000048,0.004563080786596174,46.698917263988584,198.1174274389758,81.53544491247115,345.90936016428367,Li,Li5(NbS2)7,mp-767171,LiNbS2,mp-7936,0.19230769230769232,0.25,-8.881784197001252e-16,0.0,mp-10033_Li
1.8048755549999982,0.12290502759762711,148.87549094084392,610.9269984155137,268.7017343377529,1102.6472053296834,Na,NbS2,mp-10033,NaNbS2,mp-7937,0.0,0.25,0.0,0.0,mp-10033_Na
3.3400141587500043,0.0821470252225096,138.21416925447042,514.8968566482357,461.6372822498007,1719.7627915009787,Ca,MnO2,mp-25547,CaMn4O8,mp-1003483,0.0,0.07692307692307693,0.012718499166666675,0.027360766298077266,mp-1003402_Ca
2.3226390920833335,0.17799533890190644,316.5159319320075,1311.2875059290332,735.1522767724681,3045.6476222312285,Ca,CaMn4O8,mp-1003483,CaMnO2,mp-1003402,0.07692307692307693,0.25,0.027360766298077266,0.02401630749999928,mp-1003402_Ca
3.1501036662499993,0.2822318721151307,250.53769246926402,992.4313344577254,789.2197035812434,3126.26158517666,Ca,MnO2,mp-25545,CaMn2O4,mvc-12108,0.0,0.14285714285714285,0.03180992083333223,0.030736390714292128,mp-1003486_Ca
2.056656271249998,0.1344612739648663,211.01062128800498,874.8040653598023,433.97631757233376,1799.1712671372304,Ca,CaMn2O4,mvc-12108,CaMnO2,mp-1003486,0.14285714285714285,0.25,0.030736390714292128,0.025136318749999553,mp-1003486_Ca
3.4066056900000254,0.009989479421474323,38.155063968055465,152.96730741821062,129.9792580158927,521.0992998348594,Li,MnO2,mp-19395,LiMn8O16,mp-1016165,0.0,0.04,0.0,0.012337342390006611,mp-1003549_Li
2.6428573829999995,0.12822769211149954,181.7935108909841,677.909736162961,480.4543224397281,1791.6187512258634,Li,LiMn8O16,mp-1016165,Li3Mn4O8,mp-1080219,0.04,0.2,0.012337342390006611,0.12865586960415332,mp-1003549_Li
3.6805323150000175,0.007810460411821207,18.95464916596975,76.64902144630044,69.76319877483981,282.10920034623814,Na,MnO2,mp-19395,NaMn16O32,mp-1003635,0.0,0.02040816326530612,0.0,-1.7763568394002505e-15,mp-1003635_Na
3.6768685149999905,0.008202174898028991,18.651397673870353,76.02544742978046,68.57873686779796,279.5355739933467,Na,NaMn16O32,mp-1003635,NaMn8O16,mp-1003638,0.02040816326530612,0.04,-1.7763568394002505e-15,0.0,mp-1003635_Na
2.8513481550000064,0.011867760800623461,36.14620413451982,150.26755545532276,103.0654124692167,428.4651170038957,Na,NaMn8O16,mp-1003638,NaMn4O8,mp-1003636,0.04,0.07692307692307693,0.0,0.0010653357692200771,mp-1003635_Na
1.5138805825000035,0.07414670106507715,68.07124454246677,279.78963265692477,103.05173533944978,423.56809206412726,Na,NaMn4O8,mp-1003636,NaMn2O4,mp-1003736,0.07692307692307693,0.14285714285714285,0.0010653357692200771,0.09850111910712922,mp-1003635_Na
3.622818060000005,0.10517556181270749,100.09832943161149,435.43201815239786,362.6380356406722,1577.490979264757,Li,MnO2,mp-644514,LiMn3O6,mp-1003637,0.0,0.1,0.016489048055555955,0.0240622622249953,mp-1003637_Li
2.8731229999999965,0.01996516435840734,49.40874615192983,213.45435774088398,141.95740497027091,613.2806246755611,Li,LiMn3O6,mp-1003637,LiMn2O4,mp-1016095,0.1,0.14285714285714285,0.0240622622249953,0.05345252532739053,mp-1003637_Li
1.6968076318750014,0.11323688857099712,240.92985293663241,857.8281628874722,408.8116132093996,1455.5693736247747,Mg,MgMn2O4,mp-1003641,MgMnO2,mvc-3728,0.14285714285714285,0.25,0.15691253767857116,0.19750644249999905,mp-1003641_Mg
1.912734378,0.5825492928533438,212.6508550948202,804.0994954622073,406.74460105095903,1538.0287483030188,K,MnO2,mp-25545,KMnO2,mp-1003854,0.0,0.25,0.03180992083333223,0.14899052687499914,mp-1003854_K
2.8580524849999995,0.14311691698562456,270.4779343959702,1113.2081670902694,773.0401325380694,3181.607368274639,Mg,MnO2,mp-25545,MgMn2O4,mp-32006,0.0,0.14285714285714285,0.03180992083333223,0.0,mp-1003856_Mg
1.838156225,0.05967625924416309,240.92985293663241,1050.517228614982,442.8667089638054,1931.0147832483774,Mg,MgMn2O4,mp-32006,MgMnO2,mp-1003856,0.14285714285714285,0.25,0.0,0.024870823749998827,mp-1003856_Mg
3.072943696250003,0.2472801965377196,138.21416925447042,563.7491055885881,424.72436014295585,1732.3692602850292,Ca,MnO2,mp-19326,CaMn4O8,mp-1080213,0.0,0.07692307692307693,0.019983537499999926,0.07515471899038495,mp-1004037_Ca
2.7644394237500007,0.14243244193134452,125.26884623463201,493.46384512290234,346.29813709869353,1364.1509076530158,Ca,CaMn4O8,mp-1080213,CaMn2O4,mp-1004038,0.07692307692307693,0.14285714285714285,0.07515471899038495,0.08671723535714904,mp-1004037_Ca
1.7259127649999997,0.16292183808640126,211.01062128800498,848.662100859507,364.18592483154845,1464.7167530451402,Ca,CaMn2O4,mp-1004038,CaMnO2,mp-1004037,0.14285714285714285,0.25,0.08671723535714904,0.1568054343749994,mp-1004037_Ca
3.5314818200000007,0.08177294314662276,75.56346039937834,325.00031530239187,266.8509866566946,1147.732704984665,Li,MnO2,mp-19326,LiMn4O8,mp-1004762,0.0,0.07692307692307693,0.019983537499999926,0.032566144596152924,mp-1004762_Li
-0.872797395,8.025016636372621,628.6385511105373,1355.5762555952065,-548.6740898058513,-1183.1434246073504,Na,Co,mp-102,Na3Co,mp-1006112,0.0,0.75,0.019153610000000043,0.6593864487499999,mp-1006112_Na
0.6189059533333369,0.029514498100782438,73.89450835711767,539.5545894980912,45.73375114086014,333.9335475886934,Al,Al4Cu15,mp-1228752,AlCu3,mp-1008555,0.21052631578947367,0.25,0.06707076894736819,0.008689847499999459,mp-1008555_Al
0.11715104249999986,3.859056947770636,630.8200055291688,5059.707150671055,73.9012212775978,592.749967445818,Zn,Ni,mp-1008728,Zn3Ni,mp-971941,0.0,0.75,0.09799367000000014,0.03913930560810819,mp-1008728_Zn
0.8803349175000004,0.04879172698143752,284.93339099410457,1351.2028286528425,250.83681325379038,1189.5110306878673,Zn,Ti2Al,mp-1008753,Ti2AlZn,mp-999072,0.0,0.25,0.8937391891666673,0.2858661875000008,mp-1008753_Zn
1.220534219999999,0.18265540145444326,195.9163376477476,817.9185508550709,239.12259435615005,998.2975804914233,Li,MnAs,mp-1009131,LiMnAs,mp-1008911,0.0,0.3333333333333333,0.4432224037500001,0.1456826700000029,mp-1008911_Li
-0.5371506087931033,18.053153586071645,113.31623032512485,30.25687351805009,-60.86788210528032,-16.25249803039653,Cs,RbSb,mp-1009650,Cs2RbSb,mp-1095809,0.0,0.5,0.9184707912500003,0.8374857866666674,mp-1009650_Cs
-1.1108578349999998,0.3832261650630482,836.2474954913667,3186.5254655938065,-928.9520823657117,-3539.7767798819023,Ca,C,mp-568806,CaC2,mp-1009655,0.0,0.3333333333333333,0.006174732499999891,0.7446883783333336,mp-1009655_Ca
0.47895444374999996,2.820228647961886,539.0862461406105,1640.6292649956586,258.1977531535516,785.7866770159669,Ca,Sn,mp-623511,Ca2Sn,mp-1009730,0.0,0.6666666666666666,0.05914658500000014,0.03183334583333286,mp-1009730_Ca
0.08198527749999984,0.012394948803667205,202.8302439220483,810.2713604677538,16.629093833341788,66.4303223382512,Zn,Ca2Sn,mp-1009730,Ca2ZnSn,mp-1183468,0.0,0.25,0.03183334583333286,0.021525962499999718,mp-1009730_Zn
1.0316660599999987,0.028635319396948855,157.0949326850817,578.5417033541258,162.06951024918325,596.861839645039,Li,ScSn,mp-1009747,LiScSn,mp-1100438,0.0,0.3333333333333333,1.0332585739285713,0.48424524029304017,mp-1009747_Li
0.7301720849999989,0.15026209456659223,143.58781459239415,517.3676787448666,104.8438139615217,377.7674367007488,Na,ScSn,mp-1009747,NaScSn,mp-1100440,0.0,0.3333333333333333,1.0332585739285713,0.48712117909524233,mp-1009747_Na
-0.1071170437500002,1.3943797116047767,878.6812757796012,2660.4421030701205,-94.12174065998953,-284.97869314890465,Mg,SiSn,mp-1009813,Mg4SiSn,mp-1222079,0.0,0.6666666666666666,0.14972327249999928,0.3615278233333332,mp-1009813_Mg
-0.005609873333333626,4.096037918930696,953.0093288855975,2210.4302686997835,-5.346261620533489,-12.400233819572398,Li,Cu,mp-998890,Li3Cu,mp-975882,0.0,0.75,0.03469247000000042,0.02428309833333353,mp-1010136_Li
2.160461684999999,0.09340560524851638,400.31043567640023,1745.7296932891868,864.8553583845194,3771.582114718088,Al,MnO2,mp-25545,Mn2AlO4,mp-1011710,0.0,0.14285714285714285,0.03180992083333223,0.11199227250000732,mp-1011710_Al
4.402639714999995,0.048271376324257265,192.22448736286051,594.6978597240011,846.2951622592443,2618.240415646383,Na,CoP2O7,mp-1172914,Na2CoP2O7,mp-1011834,0.0,0.16666666666666666,0.09339685293749866,0.011730463541669955,mp-1011834_Na
3.4533059575000116,0.009119632527609944,66.21522507136706,232.97171384137937,228.661431216156,804.5226073374233,Li,Mo2P2O9,mp-1040930,LiMo2P2O9,mp-1012668,0.0,0.07142857142857142,0.029701517884593187,0.013282491785714612,mp-1012668_Li
3.7230814650000026,0.0008871009372921623,43.81308234551586,162.0559895323934,163.11967480510893,603.3476509202883,Na,Mo3P3O13,mp-1047920,NaMo3P3O13,mp-1012678,0.0,0.05,0.04005591421052834,0.0023915304166663987,mp-1012678_Na
4.78398116000002,0.023207105218351343,54.84044948941622,182.15515619901558,262.35567716329996,871.4268354529514,Na,Mn3P3O13,mp-1047928,NaMn3P3O13,mp-1012742,0.0,0.05,0.040595584802630924,0.0008040144999954535,mp-1012742_Na
4.851894145000022,0.003935450630264237,57.78139094794428,183.45765191614552,280.34919243028816,890.1171071873986,Li,Cr3P3O13,mp-1047904,LiCr3P3O13,mp-1012789,0.0,0.05,0.04684600650583448,0.022284223999985642,mp-1012789_Li
4.091689919999989,0.009142269861579955,56.21967896647458,176.90299464704364,230.03349373275944,723.8322000151204,Na,V3P3O13,mp-1047927,NaV3P3O13,mp-1012791,0.0,0.05,0.028122262938611087,0.006547835374986377,mp-1012791_Na
2.0336010350000087,1.819405019398701e-05,59.366830589914805,175.49028063525154,120.72844813232092,356.8772163322895,Li,Ti3P3O13,mp-1041196,LiTi3P3O13,mp-1012865,0.0,0.05,0.03227054842481358,0.0602455351071427,mp-1012865_Li
4.92089150083333,0.030153597626402462,150.3651278196559,610.1467171263721,739.930479509462,3002.465794568522,Li,Cr2(GeO4)3,mvc-4499,Li3Cr2(GeO4)3,mp-1012879,0.0,0.15,0.32235004588235316,0.14074847074997443,mp-1012879_Li
1.779516748750001,0.13815506931739452,107.12793628738142,344.2379564085733,190.63595688241824,612.577208984529,Ca,VS2,mp-1013526,Ca(VS2)4,mvc-13560,0.0,0.07692307692307693,0.01721867666666732,0.046383741153842806,mp-1013526_Ca
1.7157881099999996,0.12024635882614199,219.66176708328786,699.4821666698823,376.8930481830946,1200.1631847292222,Li,VS2,mp-1013526,LiVS2,mp-754542,0.0,0.25,0.01721867666666732,0.04538141857142808,mp-1013526_Li
0.9877471500000055,0.041308891237335166,110.61485399542978,376.25355783942865,109.25950678165249,371.64337943325785,Mg,VS2,mp-1013526,Mg(VS2)4,mvc-11476,0.0,0.07692307692307693,0.01721867666666732,0.05656778499999682,mp-1013526_Mg
1.519737875,0.28381711728715464,194.12744425733166,610.3613511023844,295.02282961481814,927.5892627064666,Na,VS2,mp-1013526,NaVS2,mp-10224,0.0,0.25,0.01721867666666732,0.019019754017856272,mp-1013526_Na
0.14171272750000474,0.017575295102864485,101.96589793035757,385.02917378538774,14.44986550769806,54.56353438420062,Zn,VS2,mp-1013526,V4ZnS8,mvc-11418,0.0,0.07692307692307693,0.01721867666666732,0.09138260192307346,mp-1013526_Zn
1.2976181120833334,2.7044257212458866,468.52856114469057,2242.5168748843894,607.971146969694,2909.9305135024983,Ca,BiN,mvc-11235,Ca3BiN,mp-31149,0.0,0.6,1.1587584413100007,-4.440892098500626e-15,mp-1013542_Ca
0.5766732404166668,2.5606831444014495,442.0814290358262,1382.8517528007894,254.93653021012062,797.4536013034987,Ca,Sb,mp-7761,Ca3Sb2,mp-1013546,0.0,0.6,0.23427839500000003,0.41791890907142903,mp-1013546_Ca
1.3815915487500001,3.0010095684679703,628.1580016675654,2305.9440568730934,867.8577863835968,3185.8728208661555,Ca,SbN,mvc-11231,Ca3SbN,mp-1013548,0.0,0.6,1.2119429863100004,0.0,mp-1013548_Ca
0.4375030004166666,2.222401572742071,298.79309153023763,1306.8124261264397,130.72287404825067,571.7343574121008,Ca,Bi,mp-568610,Ca3Bi2,mp-1013735,0.0,0.6,0.15254154500000006,0.36573137988235294,mp-1013735_Ca
2.6325257424999986,0.011850410444063986,86.84379210354399,258.43083773072044,228.61851828889766,680.3258329819615,Li,Ti2P2O9,mp-1044823,LiTi2P2O9,mp-1013762,0.0,0.07142857142857142,0.06379014923077087,0.050188822576528125,mp-1013762_Li
3.2748332825000026,0.0023891804186448873,129.13974246838734,563.3163872234475,422.9111267289539,1844.767253457005,Li,Ge3(MoO6)2,mvc-4408,Li3Ge3(MoO6)2,mp-1013795,0.0,0.15,0.13228862147058873,0.095950655069446,mp-1013795_Li
3.145277338333335,0.05261649449117067,119.87028356099121,533.8826947246185,377.0252864239765,1679.2091410456765,Na,Ge3(MoO6)2,mvc-4408,Na3Ge3(MoO6)2,mp-1013797,0.0,0.15,0.13228862147058695,0.04610819032467539,mp-1013797_Na
3.623116007500012,0.026038358024529584,63.68993316074476,229.1301571937136,230.7560163513002,830.1651403295377,Na,Mo2P2O9,mp-1040930,NaMo2P2O9,mp-1013843,0.0,0.07142857142857142,0.029701517884593187,0.0,mp-1013843_Na
4.120713540000002,0.011664806977299769,85.14728654932911,259.46130170211103,350.86757657808056,1069.1656990299145,Li,V2P2O9,mvc-12304,LiV2P2O9,mp-1013850,0.0,0.07142857142857142,0.03448570776711257,0.009411733214266249,mp-1013850_Li
2.0960020299999895,0.0032635228512210013,57.32885006618298,174.92260958066427,120.16138611628456,366.63814477396795,Na,Ti3P3O13,mp-1041196,NaTi3P3O13,mp-1013874,0.0,0.05,0.03227054842481358,0.0561242156931403,mp-1013874_Na
4.066260304999991,0.0009372838864436517,58.17821557037476,178.35312205602852,236.5677685895473,725.2302204892472,Li,V3P3O13,mp-1047927,LiV3P3O13,mp-1013878,0.0,0.05,0.028122262938611087,0.013368679125044025,mp-1013878_Li
3.561168385000007,0.007119643623798577,44.993502300599886,160.7677478578541,160.2294379233214,572.5210209990425,Li,Mo3P3O13,mp-1047920,LiMo3P3O13,mp-1013898,0.0,0.05,0.04005591421052834,0.011294426166667648,mp-1013898_Li
5.072958775000023,0.005085605476514932,56.3779430247005,178.53543156672748,286.0029807836057,905.7028842148463,Li,Fe3P3O13,mvc-11637,LiFe3P3O13,mp-1013899,0.0,0.05,0.09390489861842255,0.04189594538541552,mp-1013899_Li
5.170296549999994,0.036861141169689304,82.57455523720336,260.10357982888064,426.9349380606965,1344.8126414319097,Li,Fe2P2O9,mp-1041062,LiFe2P2O9,mp-1013910,0.0,0.07142857142857142,0.14068128125,0.05608890822916823,mp-1013910_Li
4.748126074999993,0.02074273564271034,56.70247646130428,182.59493167750614,269.23050700299217,866.9837562608091,Li,Mn3P3O13,mp-1047928,LiMn3P3O13,mp-1013917,0.0,0.05,0.040595584802630924,0.023582875499999822,mp-1013917_Li
5.023880107499997,0.015574581764883133,84.58052529281093,266.2189859519469,424.92241850045315,1337.452267762807,Li,Cr2P2O9,mp-1040982,LiCr2P2O9,mp-1013922,0.0,0.07142857142857142,0.06080967950851779,0.012439301964263905,mp-1013922_Li
5.293892737500007,0.0691873040704527,81.15023321424101,276.11853549060896,429.60063025930236,1461.7419097228728,Li,Ni2P2O9,mp-1044234,LiNi2P2O9,mp-1013987,0.0,0.07142857142857142,0.21403756846153588,0.12915335977678488,mp-1013987_Li
0.0953045324999997,0.9421571707428613,439.1993470753014,2941.6078669601116,41.85768844731671,280.34856255895477,Zn,TiZn,mp-1014230,TiZn3,mp-21289,0.5,0.75,0.0,0.0,mp-1014230_Zn
1.9503240499999983,0.1678531272542918,260.2104028853908,818.8309243650004,507.49460680756664,1596.98564467279,Na,CrN2,mp-1014373,NaCrN2,mp-1029407,0.0,0.25,0.3365098292066673,0.0,mp-1014373_Na
2.198039489719828,0.06779256679264578,161.96470063416348,656.6275717429306,356.00480793454136,1443.2933327298008,Rb,CrN2,mp-1014373,RbCrN2,mp-1029828,0.0,0.25,0.3365098292066673,0.0,mp-1014373_Rb
0.6058390746666664,4.570470520247834,336.34300768881525,850.4915063790573,203.7697365487953,515.2609872365473,K,Sb,mp-10631,K3Sb,mp-10159,0.0,0.75,0.31171507499999995,0.028535317499999824,mp-10159_K
2.5437602199999936,0.15361049760660728,188.0043565935448,834.300357514467,478.23800348935276,2122.260060977074,Mg,MnO2,mp-644514,MgMn3O6,mp-1016144,0.0,0.1,0.016489048055555955,0.07961415981249331,mp-1016144_Mg
2.4697981075,0.5011862157574489,243.81248828406703,936.7966316713213,602.1676221488547,2313.698548014204,Na,MnO2,mp-19326,NaMnO2,mp-1016152,0.0,0.25,0.019983537499999926,0.044311980000000695,mp-1016152_Na
2.1868971775,0.3493888362516422,481.85970587326483,2084.3601972274496,1053.7776307252232,4558.281432210053,Mg,MnO2,mp-19326,MgMnO2,mp-1016154,0.0,0.25,0.019983537499999926,0.09660462499999944,mp-1016154_Mg
0.43871788,0.10142925304583539,103.31069883608296,630.252698763343,45.324250774684785,276.5031278657325,Li,MgSbPd,mp-10183,LiMgSbPd,mp-10179,0.0,0.25,0.0,0.0665048416666667,mp-10179_Li
1.4696178879999984,0.019297942620875697,177.38130409251417,523.2434926399292,260.68273749112615,768.9679965632354,K,TiS2,mp-558110,KTiS2,mp-1018072,0.0,0.25,0.002017226666666261,0.06657324750000004,mp-1018072_K
0.19582463999999997,1.208797515312701,540.5648269174819,2205.357230021772,105.8559126277782,431.8632856404106,Al,Sb,mp-80,AlSb,mp-1018100,0.0,0.5,0.28024546000000017,0.008148902500000332,mp-1018100_Al
1.4654703259999997,0.45640302215186135,191.56046505057884,885.8025968537626,280.7261771663833,1298.1174203829298,Li,YSb2,mp-1018112,Li5(YSb2)2,mp-1222493,0.0,0.45454545454545453,0.5625641449999996,0.038763424090908494,mp-1018112_Li
1.3020705500000014,0.026593628335136454,37.93569512858946,172.57122436855568,49.39495142071485,224.69990902773893,Li,Li5(YSb2)2,mp-1222493,Li3YSb2,mp-1206280,0.45454545454545453,0.5,0.038763424090908494,-8.881784197001252e-16,mp-1018112_Li
0.39867972666666657,0.5732766263115481,241.87181613207565,1548.102694905344,96.42938954390615,617.1971592567925,Y,Sb,mp-80,YSb2,mp-1018112,0.0,0.3333333333333333,0.28024546000000017,0.5625641449999996,mp-1018112_Y
-1.9874014849999997,15.397662961735485,183.20450272809003,80.54125021560948,-364.1009007804926,-160.06780028225882,Li,GaBi,mp-1018126,Li2GaBi,mp-1093540,0.0,0.5,0.02717575250000026,1.3713820371428571,mp-1018126_Li
0.2915278500000009,0.088745167995258,76.9958383069024,636.7908896588515,22.44643120055897,185.6422789618328,Li,MgSbPt,mp-10184,LiMgSbPt,mp-571584,0.0,0.25,0.0,0.08035584624999892,mp-10184_Li
0.034292596666665766,0.048103868794789006,95.67588997755726,519.0947316760478,3.2809747057246605,17.801106265157795,Y,Y(CuS)3,mp-1216184,Y(CuS)2,mp-1018642,0.14285714285714285,0.2,-8.881784197001252e-16,0.2979225345000005,mp-1018642_Y
0.07055473999999995,0.3148472180068518,279.72844207436043,973.8741244435611,19.736167501161546,68.71143564284304,Mg,Mg2Sn,mp-1018795,Mg3Sn,mp-643067,0.6666666666666666,0.75,0.0822400649999997,0.032200950450679944,mp-1018795_Mg
1.2985602000000056,0.029662328011355266,17.606190570073796,102.50936388820425,22.86269834791324,133.11458007253987,Li,TiTe2,mp-1907,Li(TiTe2)5,mp-1222772,0.0,0.0625,0.0,0.0,mp-10189_Li
1.283693116666662,0.044069081369766394,26.229888372140106,147.2738237115265,33.671127154251174,189.05439376366598,Li,Li(TiTe2)5,mp-1222772,Li(TiTe2)2,mp-1222726,0.0625,0.14285714285714285,0.0,-7.105427357601002e-15,mp-10189_Li
1.1425026700000038,0.04833725666724731,43.22708019833304,234.13874809035278,49.3870545428998,267.50414484368633,Li,Li(TiTe2)2,mp-1222726,LiTiTe2,mp-10189,0.14285714285714285,0.25,-7.105427357601002e-15,0.016478408124992683,mp-10189_Li
